Company / Account,Lead ID,Annual Revenue,Vertical (New),MAU,연매출 구간,MAU 구간,2차 QC,티어 구분 (실시간 반영),Tier_클러스터링 기준,Tier (Vertical Quantile)
한국알콘,00QIg0000024jxS,"261,620,000,000",헬스케어 | Healthcare,"52,289",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 3
비엠더블유파이낸셜서비스코리아,00QIg0000024jXS,"895,790,000,000",제조 & 유통 | Manufacturing & Distribution,"52,289",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
수퍼빈,00Q2w00000iELUV,"18,600,000,000",커머스 | Commerce,"52,116",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
위사,00QIg0000016is0,"11,500,000,000",B2B & 솔루션 | B2B & Solutions,"52,083",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 3
인산엠티에스,00QIg0000024jxO,"261,824,000,000",헬스케어 | Healthcare,"52,069",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 3
씨티알,00QIg0000024jXO,"904,312,000,000",제조 & 유통 | Manufacturing & Distribution,"52,069",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
포티투닷,00QTJ00000H7Qor,"17,336,000,000",B2B & 솔루션 | B2B & Solutions,"51,946",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 3
라미에이스,00QIg0000025cCW,"11,462,010,000",제조 & 유통 | Manufacturing & Distribution,"51,751",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
에이프로젠,00QIg0000025Uw0,"78,349,308,000",제조 & 유통 | Manufacturing & Distribution,"51,616",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
시프트업,00QIg0000025WC3,"65,320,908,000",B2B & 솔루션 | B2B & Solutions,"51,573",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 2
한성관광개발,00QIg0000025awg,"30,105,842,000",여행 & 숙박 | Travel & Hospitality,"51,206",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 2
동서기공,00QIg0000024jjR,"422,155,000,000",제조 & 유통 | Manufacturing & Distribution,"51,025",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
한국산업은행,00QIg0000024jJr,"50,359,900,000,000",전문 산업군 | Professional Services,"51,025",1조 이상,5만 - 10만 미만,Pass,,,Tier 2
한컴금거래소,00QIg0000024jjr,"415,003,000,000",B2B & 솔루션 | B2B & Solutions,"51,025",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 2
대성축산,00QIg0000025boV,"11,688,714,000",커머스 | Commerce,"50,972",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
에그드랍,00QTJ00000jEgGq,"15,568,050,000",커머스 | Commerce,"50,717",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
한국석유공사,00QTJ00000G3BnJ,"3,267,100,000,000",기타 | Others,"50,681",1조 이상,5만 - 10만 미만,Pass,,,Tier 3
웹젠,00QIg0000024k05,"242,140,000,000",B2B & 솔루션 | B2B & Solutions,"50,583",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
엠비씨플레이비,00QIg0000025TpQ,"30,948,678,000",기타 | Others,"50,397",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 5
네스트,00QIg0000025bit,"33,726,596,000",여행 & 숙박 | Travel & Hospitality,"49,925",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
케어캠프,00QIg0000024jZ0,"777,633,000,000",B2B & 솔루션 | B2B & Solutions,"49,881",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
피케이엘,00QIg0000024jz0,"250,414,000,000",제조 & 유통 | Manufacturing & Distribution,"49,881",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
롯데케미칼,00QIg0000024jKO,"22,276,100,000,000",제조 & 유통 | Manufacturing & Distribution,"49,543",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
한화토탈에너지스,00QIg0000024jKo,"13,991,200,000,000",제조 & 유통 | Manufacturing & Distribution,"49,543",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
현담산업,00QIg0000024jko,"400,848,000,000",제조 & 유통 | Manufacturing & Distribution,"49,543",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
현대아이에이치엘,00QIg0000024jkO,"408,727,000,000",제조 & 유통 | Manufacturing & Distribution,"49,543",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
HJC,00QIg00000254yX,"128,074,190,000",커머스 | Commerce,"49,315",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
엔에이치투자증권,00QTJ00000YXwHm,"10,034,300,000,000",전문 산업군 | Professional Services,"48,967",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
바이넥스,00QIg0000024kJ9,"156,677,000,000",제조 & 유통 | Manufacturing & Distribution,"48,808",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
영종오렌지,00QIg0000025auG,"15,908,402,000",여행 & 숙박 | Travel & Hospitality,"48,599",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
교보증권,00QIg0000024jNH,"4,065,850,000,000",전문 산업군 | Professional Services,"48,591",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
에스케이하이이엔지,00QIg0000024jnh,"354,160,000,000",전문 산업군 | Professional Services,"48,591",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
에쓰오일토탈에너지스윤활유,00QIg0000024jnH,"359,569,000,000",제조 & 유통 | Manufacturing & Distribution,"48,591",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
다산인더스트리,00QIg00000276TB,"11,617,691,000",커머스 | Commerce,"48,538",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
뷰웍스,00QIg0000024k0r,"237,929,000,000",제조 & 유통 | Manufacturing & Distribution,"48,461",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
메타넥스코리아,00QIg0000024jao,"696,296,000,000",제조 & 유통 | Manufacturing & Distribution,"48,394",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
케이티디에스,00QIg0000024jaO,"715,527,000,000",B2B & 솔루션 | B2B & Solutions,"48,394",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
충남경제진흥원,00QTJ00000irudp,"13,625,850,000",기타 | Others,"48,378",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
더케이호텔앤리조트,00QTJ00000fVxaU,"23,408,650,000",여행 & 숙박 | Travel & Hospitality,"48,370",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
이지케어텍,00QIg0000025Tpo,"92,072,127,000",B2B & 솔루션 | B2B & Solutions,"48,296",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
타이거레저,00QIg0000025aD5,"15,318,624,000",여행 & 숙박 | Travel & Hospitality,"48,053",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
게임물관리위원회,00QIg0000025voa,"13,979,986,418",B2B & 솔루션 | B2B & Solutions,"48,036",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
삼성엘리베이터,00QIg0000025Voa,"10,535,324,000",제조 & 유통 | Manufacturing & Distribution,"48,036",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
배드민턴마켓,00QTJ00000JDWf4,"12,600,000,000",커머스 | Commerce,"47,987",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
깊은생각,00QIg0000025XlW,"23,727,926,000",교육 | Education,"47,795",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에스피지,00QIg0000024jiV,"440,476,000,000",제조 & 유통 | Manufacturing & Distribution,"47,499",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
홈센타홀딩스,00QIg0000024jiv,"432,057,000,000",제조 & 유통 | Manufacturing & Distribution,"47,499",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
세현제삼차,00QIg0000024jt6,"296,133,000,000",전문 산업군 | Professional Services,"46,932",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
한국무브넥스,00QIg0000024jT6,"1,371,350,000,000",제조 & 유통 | Manufacturing & Distribution,"46,932",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
마녀공장,00QIg000002UGVp,"105,000,000,000",커머스 | Commerce,"46,835",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
태웅로직스,00QIg0000024jTP,"1,328,210,000,000",제조 & 유통 | Manufacturing & Distribution,"46,524",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
태응약품,00QIg0000024jtp,"289,600,000,000",헬스케어 | Healthcare,"46,524",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
토스모바일,00Q2w00000hDqnN,"48,100,000,000",전문 산업군 | Professional Services,"46,238",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
칠곡경북대병원,00QTJ00000JICiv,"685,400,000,000",헬스케어 | Healthcare,"46,104",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
우정약품,00QIg0000024kQg,"135,200,000,000",헬스케어 | Healthcare,"45,941",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
국토교통과학기술진흥원,00QIg0000024jbJ,"677,009,000,000",기타 | Others,"45,685",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
사조산업,00QIg0000024jbj,"660,986,000,000",제조 & 유통 | Manufacturing & Distribution,"45,685",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
누네안과,00Q2w00000hE8lz,"38,260,290,000",헬스케어 | Healthcare,"45,664",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
대한전선,00QIg0000024jPR,"2,450,550,000,000",제조 & 유통 | Manufacturing & Distribution,"45,641",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
이테크시스템,00QIg0000024jpR,"331,935,000,000",B2B & 솔루션 | B2B & Solutions,"45,641",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
하이호금속,00QIg0000024jPr,"2,237,910,000,000",제조 & 유통 | Manufacturing & Distribution,"45,641",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
와이케이지,00QIg0000025UVl,"83,293,420,000",커머스 | Commerce,"45,557",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
삼성바이오로직스,00QIg000002Uknx,"4,547,300,000,000",헬스케어 | Healthcare,"45,512",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
라인플러스,00QIg0000024jXr,"851,440,000,000",기타 | Others,"44,773",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
포항공과대학교산학협력단,00QIg0000024jxr,"258,821,000,000",교육 | Education,"44,773",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
하나로의료재단,00QIg0000025XPx,"56,042,391,000",헬스케어 | Healthcare,"44,701",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
현대경제연구원,00QIg0000025YMD,"22,856,831,000",기타 | Others,"44,697",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
계명대학교동산병원,00QTJ00000JHHrR,"412,800,000,000",헬스케어 | Healthcare,"44,693",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
고양컨트리클럽,00QIg0000025Xgt,"12,464,427,000",여행 & 숙박 | Travel & Hospitality,"44,443",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
한국경제인협회,00QIg0000025XGT,"57,321,016,000",기타 | Others,"44,443",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에프에스티,00QIg0000024k3O,"223,394,000,000",제조 & 유통 | Manufacturing & Distribution,"44,363",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
한국메딕스,00QIg0000024k3o,"220,960,000,000",헬스케어 | Healthcare,"44,363",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
세현씨씨,00QIg0000025YnJ,"22,146,706,000",여행 & 숙박 | Travel & Hospitality,"44,146",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
잭슨카멜레온,00QIg0000024Ljv,"14,300,000,000",커머스 | Commerce,"44,041",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
한국기계연구원,00QIg0000024k3i,"221,322,000,000",기타 | Others,"43,773",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
희창물산,00QIg0000024k3I,"223,934,000,000",제조 & 유통 | Manufacturing & Distribution,"43,773",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
제주한라병원,00QIg0000015soY,"134,390,760,000",헬스케어 | Healthcare,"43,721",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
하이웨이마트,00Q2w00000Yyz7Z,"82,700,000,000",커머스 | Commerce,"43,655",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
충남테크노파크,00QIg0000025VAy,"74,538,576,000",전문 산업군 | Professional Services,"43,636",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
동방도서,00QTJ00000HeLSC,"11,557,800,000",커머스 | Commerce,"43,526",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
에이씨앤코리아,00QIg000003EbIJ,"19,576,789,702",제조 & 유통 | Manufacturing & Distribution,"43,114",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
성우하이텍,00QIg0000024jNL,"3,977,030,000,000",제조 & 유통 | Manufacturing & Distribution,"42,884",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
한국내화,00QIg0000024jnL,"358,774,000,000",제조 & 유통 | Manufacturing & Distribution,"42,884",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
한국투자캐피탈,00QIg0000024jnl,"353,305,000,000",전문 산업군 | Professional Services,"42,884",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
성우인터내셔날,00QIg0000024jt0,"297,107,000,000",여행 & 숙박 | Travel & Hospitality,"42,849",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
카길애그리퓨리나,00QIg0000024jT0,"1,389,280,000,000",제조 & 유통 | Manufacturing & Distribution,"42,849",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
힐티코리아,00QTJ00000gKsda,"130,777,450,000",제조 & 유통 | Manufacturing & Distribution,"42,829",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
씨엔씨티에너지,00QIg0000024jYw,"779,185,000,000",제조 & 유통 | Manufacturing & Distribution,"42,374",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
한국지멘스일렉트로닉디자인오토메이션,00QIg0000024kPc,"146,299,000,000",B2B & 솔루션 | B2B & Solutions,"42,356",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
토마스의료재단,00QIg0000024kPC,"138,734,000,000",헬스케어 | Healthcare,"42,356",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
남산케이블카,00QTJ00000hN1M1,"22,000,000,000",여행 & 숙박 | Travel & Hospitality,"42,116",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
원광대학교병원,00QIg0000015pwO,"310,400,000,000",헬스케어 | Healthcare,"42,080",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
디에스시동탄,00QIg0000024jcj,"609,947,000,000",기타 | Others,"41,864",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
두산로지스틱스솔루션,00QIg0000025VMn,"73,192,940,000",B2B & 솔루션 | B2B & Solutions,"41,712",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
더피플라이프,00QTJ00000l68RX,"10,000,000,000",커머스 | Commerce,"41,679",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
에스코어,00QIg0000024y4U,"101,737,068,000",B2B & 솔루션 | B2B & Solutions,"41,609",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
한사랑씨앤씨,00QIg0000024y4u,"101,295,205,000",커머스 | Commerce,"41,609",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
창환단자공업,00QIg0000024kEp,"172,011,000,000",제조 & 유통 | Manufacturing & Distribution,"41,601",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
해성기공,00QIg0000024kEP,"174,028,000,000",전문 산업군 | Professional Services,"41,601",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
혜원의료재단,00QIg0000024k0x,"237,161,000,000",헬스케어 | Healthcare,"41,589",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
제뉴원사이언스,00QIg0000024jo8,"348,049,000,000",제조 & 유통 | Manufacturing & Distribution,"41,565",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
메가존소프트,00QIg0000024kIp,"157,928,000,000",B2B & 솔루션 | B2B & Solutions,"41,325",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
포항융합티앤아이,00QIg0000024kIP,"159,411,000,000",전문 산업군 | Professional Services,"41,325",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
제주관광공사,00Q2w00000hDqmu,"38,800,000,000",기타 | Others,"41,290",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
예래클리프개발,00QIg0000025Tvv,"17,422,581,000",여행 & 숙박 | Travel & Hospitality,"41,241",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
TBWA,00QTJ00000iCfkS,"102,033,860,000",커머스 | Commerce,"41,051",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
케이티씨,00QIg0000024jpG,"334,444,000,000",제조 & 유통 | Manufacturing & Distribution,"40,898",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
해성산업,00QIg0000024jPG,"2,531,650,000,000",기타 | Others,"40,898",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
금호석유,00QIg0000024jLk,"7,975,630,000,000",제조 & 유통 | Manufacturing & Distribution,"40,467",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
삼성전기,00QIg0000024jLK,"9,424,550,000,000",제조 & 유통 | Manufacturing & Distribution,"40,467",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
에어리퀴드코리아,00QIg0000024jlK,"389,533,000,000",제조 & 유통 | Manufacturing & Distribution,"40,467",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
원일특강,00QIg0000024jlk,"385,097,000,000",제조 & 유통 | Manufacturing & Distribution,"40,467",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
에임매드,00QTJ000008n4XJ,"25,000,000,000",헬스케어 | Healthcare,"40,202",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
카카오커머스,00Q2w00000iYqay,"573,500,000,000",커머스 | Commerce,"40,140",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
마켄코리아,00QIg0000025bHL,"35,023,267,000",제조 & 유통 | Manufacturing & Distribution,"40,065",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
제주특별자치도개발공사,00QIg0000024jnj,"353,709,000,000",기타 | Others,"39,896",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
신양,00QIg0000024y0p,"106,950,911,000",제조 & 유통 | Manufacturing & Distribution,"39,718",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
대한유화,00QIg0000024jPu,"2,222,070,000,000",제조 & 유통 | Manufacturing & Distribution,"39,254",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
에스엔에프코리아,00QIg0000024jpU,"331,446,000,000",제조 & 유통 | Manufacturing & Distribution,"39,254",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
에스케이해운,00QIg0000024jPU,"2,414,020,000,000",제조 & 유통 | Manufacturing & Distribution,"39,254",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
한미반도체,00QIg0000024jpu,"327,592,000,000",제조 & 유통 | Manufacturing & Distribution,"39,254",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
대림문화재단,00QTJ00000FRAfO,"10,700,000,000",기타 | Others,"39,127",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
실크로드시앤티,00QIg0000024kB7,"186,313,000,000",제조 & 유통 | Manufacturing & Distribution,"39,117",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
대선조선,00QIg0000024jux,"278,818,000,000",제조 & 유통 | Manufacturing & Distribution,"39,107",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
남성홀딩스,00QIg0000024jUX,"1,192,660,000,000",제조 & 유통 | Manufacturing & Distribution,"39,107",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
비엔케이캐피탈,00QIg0000024jUx,"1,135,720,000,000",전문 산업군 | Professional Services,"39,107",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
한솔홈데코,00QIg0000024juX,"283,414,000,000",커머스 | Commerce,"39,107",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
한국야금,00QIg0000024k4y,"214,676,000,000",제조 & 유통 | Manufacturing & Distribution,"39,009",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
단국대학교병원,00QTJ00000JNzav,"284,500,000,000",헬스케어 | Healthcare,"38,911",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
천경해운,00QIg0000024jfa,"521,104,000,000",B2B & 솔루션 | B2B & Solutions,"38,759",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
한미석유,00QIg0000024jfA,"532,252,000,000",제조 & 유통 | Manufacturing & Distribution,"38,759",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
제이비,00QIg0000024jW6,"1,024,000,000,000",제조 & 유통 | Manufacturing & Distribution,"38,741",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
네이버웹툰,00Q2w00000hGiAn,"873,400,000,000",B2B & 솔루션 | B2B & Solutions,"38,724",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
대방건설,00QIg0000024jQ0,"2,190,130,000,000",전문 산업군 | Professional Services,"38,682",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
에스씨지솔루션즈,00QIg0000024jq0,"326,513,000,000",B2B & 솔루션 | B2B & Solutions,"38,682",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
와일리,00QIg0000025UDp,"30,247,393,000",B2B & 솔루션 | B2B & Solutions,"38,604",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
삼기,00QIg0000024jfR,"524,145,000,000",제조 & 유통 | Manufacturing & Distribution,"38,507",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
인팩,00QIg0000024jfp,"512,240,000,000",제조 & 유통 | Manufacturing & Distribution,"38,455",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
LB세미콘,00QIg0000024jfP,"524,605,000,000",제조 & 유통 | Manufacturing & Distribution,"38,455",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
송도해상케이블카,00QTJ00000hJvBY,"19,200,000,000",여행 & 숙박 | Travel & Hospitality,"38,419",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
비아이매트릭스,00QTJ00000DUbaa,"30,866,150,941",B2B & 솔루션 | B2B & Solutions,"38,255",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에스케이핀크스,00QIg0000027CJS,"60,431,750,000",여행 & 숙박 | Travel & Hospitality,"38,054",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
밸런스온,00Q2w00000dtMwx,"30,000,000,000",커머스 | Commerce,"37,930",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에이드코리아컴퍼니,00QTJ00000ieIuY,"21,825,789,000",커머스 | Commerce,"37,875",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
동양피스톤,00QIg0000024jkz,"397,883,000,000",제조 & 유통 | Manufacturing & Distribution,"37,861",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
대덕전자,00QIg0000024jTc,"1,316,160,000,000",기타 | Others,"37,860",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
모아건설,00QIg0000024jtC,"295,089,000,000",전문 산업군 | Professional Services,"37,860",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
에스크컴퍼니,00QIg0000024jtc,"290,986,000,000",제조 & 유통 | Manufacturing & Distribution,"37,860",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
리얼베리어,00Q2w00000hETe1,"119,200,000,000",커머스 | Commerce,"37,651",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
수산업협동조합중앙회,00QTJ00000HaDrP,"50,500,000,000",커머스 | Commerce,"37,633",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
미래에셋캐피탈,00QIg0000024jf6,"535,153,000,000",전문 산업군 | Professional Services,"37,294",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
천하,00QIg0000025XME,"14,940,756,000",커머스 | Commerce,"36,853",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
나우코스,00QIg0000025ZW4,"42,348,412,000",제조 & 유통 | Manufacturing & Distribution,"36,325",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
레터스,00QIg0000025ZIa,"13,360,795,000",제조 & 유통 | Manufacturing & Distribution,"36,273",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
유니락,00QIg0000025V9i,"75,447,270,000",B2B & 솔루션 | B2B & Solutions,"36,236",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
필드나인,00QTJ000009B3F9,"17,700,000,000",커머스 | Commerce,"36,017",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
뉴넥스,00Q2w00000gBrGl,"52,100,000,000",기타 | Others,"35,705",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
아워박스,00Q2w00000hGxpW,"64,000,000,000",B2B & 솔루션 | B2B & Solutions,"35,640",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
신고려관광,00QIg0000025bhm,"18,014,849,000",여행 & 숙박 | Travel & Hospitality,"35,309",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
인피니트헬스케어,00QIg0000025U6y,"88,286,337,000",헬스케어 | Healthcare,"35,206",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
